text	label
2 0 0 0 3 3 0   A V   8 8 0 2 A   N 1 B   S C H W A R Z[SEP]Marantz AV8802A Premium Vorstufe mit HDCP 2.2, WIFI, Bluetooth und 3D Soundformaten [SEP] Der Aufbau des 11.2-Kanal-AV-Vorverstärkers AV8802A gewährleistet ein ultimatives Surround-Sound-Erlebnis bei Musik und Filmen. Neben einem herkömmlichen 7.1 Setup kann das Gerät durch zusätzliche Endstufen erweitert werden, um mit neuesten 3D-Soundformaten wie Dolby Atmosund Auro-3D (optional per kostenpflichtigem Firmware-Upgrade) ein beeindruckendes, dreidimensionales Klangerlebnis zu generieren. Jetzt auch mit dem neuen BD-Kopierschutz HDCP 2.2 kompatibel, liefert er 4K UHD in voller Farbtiefe.Zur weiteren Verbesserung der Audioqualität verarbeitet der AV8802A darüber hinaus alle Signale präzise mit den von Marantz entwickelten HDAMs mit Stromgegenkopplung, bevor sie an die XLR-Ausgänge und den separaten Leistungsverstärker gesendet werden. Die in der Referenzserie von Marantz zum Einsatz kommende HDAM Technologie sorgt im Vergleich zu herkömmlichen Operationsverstärker-ICs für eine optimierte Breitbandleistung mit geringerem Rauschen in einer vollständig diskreten Konfiguration. Zudem sorgt die HDAM-Technologie durch eine extrem schnelle Anstiegsrate für einen breitbandigen Frequenzgang und einen maximalen Dynamikbereich, sodass auch modernste hochauflösende  Audioformate mit optimaler Klangqualität wiedergegeben werden. Vervollständigt wird das Leistungspaket des AV8802 durch hochwertige Audiokomponenten, einschließlich einem 32-Bit-/192-kHz-D/A-Wandler in audiophiler Qualität und einem leistungsstarken Netzteil mit vier 10.000-µF Kondensatoren. Durch vier DSP-Einheiten zur qualifizierten Handhabung von bis zu 11.2 Kanälen bietet der AV8802A ferner vollständige Unterstützung für Audyssey DSX, DTS Neo:X 11.1 und die dreidimensionalen Tonformate Dolby Atmos und Auro 3D. Dank der integrierten WLAN- und Bluetooth-Funktionen unterstützt der AV8802 fast alle Musikquellen von Internet-Radio über Spotify Connect bis zu AirPlay. Ergänzt werden die Anschlussmöglichkeiten des AV8802 durch einen iPod digital-kompatiblen USB-Eingang und einen Phono-MM-Eingang für die zunehmende Anzahl an Vinyl-Anhängern. [SEP] 	255
1 8 4 5 1 1 8   R X - V   7 7 7   T I T A N[SEP]<body>7.2-Kanal Netzwerk AV-Receiver mit eingebautem Wi-Fi sorgt für eine überragende Audioqualität. Er unterstützt die aktuelle HDMI-Version, verfügt über HDMI Zone B für eine flexible Systemeinstellung und sieht durch die Aluminiumfront äußerst hochwertig aus. Zudem stehen CINEMA DSP 3D und YPAO Volume für eine optimale Klangausbeute zur Verfügung.</body><body>-  Kraftvoller 7-Kanal Surround Sound</body><body>- 160 W/Kanal (4 Ohm, 1 kHz, 0,9% THD, 1 Kanal ausgesteuert)</body><body>- Aluminium-Frontpanel für eine verbesserte Steifheit</body><body>- AirPlay, Spotify®*, Musik Streaming Services und AV Controller-App *Die Verfügbarkeit der Musik Services variiert nach Region.</body><body>- FLAC oder WAV 192kHz/24-bit, Apple Lossless Audio-Wiedergabe und Gapless Playback - lückenlose Wiedergabe</body><body>- HTC Connect™ für Musik Streaming von HTC Connect™ kompatiblen Smartphones</body><body>- Aktuelle HDMI-Version unterstützt 4K 50/60p</body><body>- HDMI (6 Eingänge / 2 Ausgänge) mit 4K / Full HD Hochskalierung, 3D, Audio Return Channel und MHL support</body><body>- HDMI-Anschluss am Frontpanel, Digitaler USB-Anschluss für iPod, iPhone und iPad</body><body>- YPAO R.S.C. (Reflected Sound Control) für eine automatische Lautsprecherkonfiguration mit Mehrpunkteinmessung</body><body>- YPAO Volume für den Natural Sound auch bei niedriger Lautstärke</body><body>- Virtual CINEMA FRONT sorgt für virtuellen Surround Sound mit 5 Frontlautsprechern</body><body>- Dialogue Lift und Dialogue Level Adjustment für eine klare und deutliche Stimmenwiedergabe</body><body>- Verbessertes mehrsprachiges GUI On-screen Display mit Album Art</body><body>- HDMI Zone B für Audio-/ Video-Streaming in einen anderen Raum (gleicher Inhalt wie in der Hauptzone)</body><body>- Multizone Audio Support (2 Zonen)</body><body>- ECO Modus reduziert den Stromverbrauch um mindestens 20%</body> [SEP] 	237
2 0 5 8 7 4 0   B D S   8 8 5   S   A D A P T[SEP]BDS 885S ADAPT [SEP] Das Heimkino wird durch die kabellose HD-Technologie von morgen zu vollem Leben erweckt.Das neue leistungsstarke Harman Kardon BDS 885S 5.1-Kanal, 525 Watt, 4K Blu-Ray-Heimkino-System überbrückt die Kluft zwischen herkömmlichen und digitalen Medientechnologien. Werten Sie Ihre Blu-Ray-Discs und Heimkino-Komponenten mit der atemberaubenden 4K-Auflösung für UHD-TV auf. Streamen Sie Inhalte mit Spotify Connect, Bluetooth, Airplay, DLNA und integrierten Apps wie YouTube auch kabellos. Durch die umfassende Audio- und Videounterstützung für alle Medienbedürfnisse setzt das BDS 885S Maßstäbe für Audiosysteme und sollte am besten im Zentrum des vernetzten Zuhauses von morgen platziert werden.- Voll integriertes Heimkinosystem, das herkömmliche Medien und Medien der neuesten Generation unterstützt- Die geballte Power von Spotify – alles integriert- 525-Watt-Heimkino mit Lautsprechern und aktivem Subwoofer- Apple AirPlay, Bluetooth mit MultiConnect und DLNA- 1.5-Technologie- Integrierte WLAN-Netzwerkfähigkeity- Mehrere HDMI-Anschlüsse mit 3D, Audio Return Channel (ARC) und MHL-Schnittstelle- Front-USB-Port- Automatische EzSet/EQ III Heimkino Audio-Kalibrierung- Einfache Steuerung und Navigation für Ihr Heimkino [SEP] <header>Das Heimkino wird durch die kabellose HD-Technologie von morgen zu vollem Leben erweckt.</header><body>Das neue leistungsstarke Harman Kardon BDS 885S 5.1-Kanal, 525 Watt, 4K Blu-Ray-Heimkino-System überbrückt die Kluft zwischen herkömmlichen und digitalen Medientechnologien. Werten Sie Ihre Blu-Ray-Discs und Heimkino-Komponenten mit der atemberaubenden 4K-Auflösung für UHD-TV auf. Streamen Sie Inhalte mit Spotify Connect, Bluetooth, Airplay, DLNA und integrierten Apps wie YouTube auch kabellos. Durch die umfassende Audio- und Videounterstützung für alle Medienbedürfnisse setzt das BDS 885S Maßstäbe für Audiosysteme und sollte am besten im Zentrum des vernetzten Zuhauses von morgen platziert werden.</body><body>- Voll integriertes Heimkinosystem, das herkömmliche Medien und Medien der neuesten Generation unterstützt</body><body>- Die geballte Power von Spotify – alles integriert</body><body>- 525-Watt-Heimkino mit Lautsprechern und aktivem Subwoofer</body><body>- Apple AirPlay, Bluetooth mit MultiConnect und DLNA</body><body>- 1.5-Technologie</body><body>- Integrierte WLAN-Netzwerkfähigkeity</body><body>- Mehrere HDMI-Anschlüsse mit 3D, Audio Return Channel (ARC) und MHL-Schnittstelle</body><body>- Front-USB-Port</body><body>- Automatische EzSet/EQ III Heimkino Audio-Kalibrierung</body><body>- Einfache Steuerung und Navigation für Ihr Heimkino</body> [SEP] 	224
2 0 5 5 5 4 3   S Y N C H R O S   E   1 0   R O T   N P[SEP]Hol Dir den hochwertigen JBL-Sound in einem Ohrhörer mit einem großem Frequenzbereich, einer perfekten Paßform und Unterstützung für die Nutzung von Tablets und Smartphones unterwegs. Bei JBL wissen wir um die Bedeutung höchster Klangqualität. Und deshalb haben wir diesen neuen In-Ear-Ohrhörer für Dein mobiles Leben entwickelt. Der JBL Synchros E10 ist kompatibel zu Tablets und Smartphones, mit seinen PureBass-Tieftönern und den 8mm-Lautsprechern erschließt er Dir geradewegs den großartigen JBL-Sound. Genieße die zahlreichen Vorteile, die Du so nicht erwartet hättest: Die passgenaue Form, die leichte Konstruktion, das stilvolle Design mit verschiedenen Farboptionen, die integrierte Fernbedienung/Mikrofonsteuerung und den großen Frequenzbereich. Und nicht zuletzt auch das leichte Trageetui für den sicheren Transport. Warum auf den bestmöglichen Sound verzichten wenn Du einen hochwertigen und kostengünstigen Ohrhörer haben kannst, der auch Deiner Umgebung Deinen guten Geschmack zeigt. [SEP] <body>Hol Dir den hochwertigen JBL-Sound in einem Ohrhörer mit einem großem Frequenzbereich, einer perfekten Paßform und Unterstützung für die Nutzung von Tablets und Smartphones unterwegs. Bei JBL wissen wir um die Bedeutung höchster Klangqualität. Und deshalb haben wir diesen neuen In-Ear-Ohrhörer für Dein mobiles Leben entwickelt. Der JBL Synchros E10 ist kompatibel zu Tablets und Smartphones, mit seinen PureBass-Tieftönern und den 8mm-Lautsprechern erschließt er Dir geradewegs den großartigen JBL-Sound. Genieße die zahlreichen Vorteile, die Du so nicht erwartet hättest: Die passgenaue Form, die leichte Konstruktion, das stilvolle Design mit verschiedenen Farboptionen, die integrierte Fernbedienung/Mikrofonsteuerung und den großen Frequenzbereich. Und nicht zuletzt auch das leichte Trageetui für den sicheren Transport. Warum auf den bestmöglichen Sound verzichten wenn Du einen hochwertigen und kostengünstigen Ohrhörer haben kannst, der auch Deiner Umgebung Deinen guten Geschmack zeigt.</body> [SEP] 	315
1 4 8 8 6 9 2   9 0 4 2 3 7 5   L E D E R C A S E   S M A R T G U Y   P O U C H   T O B A C C O[SEP]	291
1 9 5 2 7 0 8   U R   4 0 6   S I[SEP]Stereo DAB+ Uhrenradio mit bluetooth [SEP] 	308
1 0 6 3 0 2 8   S W - M   7   C G[SEP]CD-Radiorecorder mit Kassettendeck [SEP] CD-Radiorecorder mit Kassettendeck [SEP] 	307
1 4 9 6 3 3 4   X I P N - T S 6 - 0 3   S C H U T Z F O L I E   T U F F S H I E L D[SEP]<header>Schutzfolie XtremeMac Tuffshield iPod nano (6G)</header><body>Die durchsichtige Displayfolie von XtremeMac bietet Ihrem iPod nano optimalen Schutz und hält Ihr Display frei von Kratzern! Die Folie hält ohne Klebstoff und lässt sich somit auch wieder leicht entfernen.  Features:- optimaler Schutz gegen Kratzer, Schmutz und Dreck- dauerhafter Halt- die Hochglanzfolie hält ohne Kleber auf dem Display</body> [SEP] 	293
1 8 5 8 2 2 8   A V R - X   3 1 0 0   W   B K E 2   S C H W A R Z[SEP]Der AVR-X3100W besticht nicht nur durch ein überragendes Klangerlebnis und eine besonders detaillierte Musikwiedergabe.  [SEP] <header>AVR-X3100W</header><body>Durch seine Endstufe mit 180 Watt pro Kanal überzeugt der AVR-X3100W durch ein überragendes Klangerlebnis und eine besonders detaillierte Musikwiedergabe. Seine funktionsstarke Audiokomponente ist nicht nur mit den besten hochauflösenden Audiodecodern wie Dolby TrueHD und DTS-HD Master Audio ausgestattet, sondern sorgt dank DTS Neo:X, Audyssey DSX und Dolby Pro Logic IIz mit zusätzlichen Höhen- oder Breitenlautsprechern auch für einen noch realeren Klang. Die Klangqualität wird durch die Audyssey-Technologien weiter optimiert. Audyssey MultEQ XT kalibriert die Lautsprecher (einschließlich Subwoofer) automatisch entsprechend der Hörumgebung und den Eigenschaften der Lautsprecher. Als einzigartiges Zubehör bietet Denon einen Mikrofon-Ständer für die Audyssey-Einmessung an, der das Messresultat dramatisch verbessert.</body><body>Dank der insgesamt 8 HDMI-Eingängen und 2 HDMI-Ausgängen können umfangreiche digitale Quellen angeschossen werden. Die erweiterte Videoverarbeitung des AVR-X3100W kann sowohl zukünftige 4K Ultra HD Inhalte mit 50/60 Hz als auch 4:4:4 Pure Color verarbeiten. Sie ist sogar in der Lage, Standard- und HD-Videoquellen für ein ultimatives Videoerlebnis auf eine Ultra-HD-Auflösung von bis zu 4K mit 50/60 Hz aufzuwerten. Die Videoqualität des AVR-X3100W wurde von der Imaging Science Foundation (ISF) zertifiziert, und das Gerät ist mit sämtlichen erweiterten Videokalibrierungsfunktionen der ISFccc ausgestattet.</body><body>Neben der legendären Audioqualität warten die AVR der diesjährigen X-Series mit zahlreichen Anschlussmöglichkeiten auf. Da sie unter anderem mit integriertem WLAN und Bluetooth ausgestattet sind, lassen sie sich ganz einfach mit einem Heimnetzwerk und mobilen Geräten verbinden. Einmal angeschlossen, bietet der AVR-X3100W nahezu unbegrenzte Möglichkeiten bei der Auswahl der Musikquellen und Wiedergabeoptionen. Darüber hinaus können sie aus Tausenden von Internet-Radiosendern wählen und Musik von Spotify über das neue Spotify Connect hören (sofern verfügbar; Abonnement erforderlich). </body><body>Sämtliche neuen Modelle der X-Series sind mit dem einzigartigen Eco-Modus ausgestattet. Dieser reduziert den Energieverbrauch und zeigt die Einsparungen über das Eco Meter auf dem Display an. Im automatischen Eco-Modus wird je nach gewähltem Lautstärkepegel automatisch zwischen dem normalen und dem Eco-Modus gewechselt, um bis zu 40% Energie zu sparen. </body><body>Zur Steuerung all dieser Funktionen steht Ihnen die Denon Remote App für iOS- und Android-Geräte zur Verfügung.</body> [SEP] 	237
2 0 1 2 6 9 5   D E H - X   3 8 0 0   U I[SEP]CD-Tuner mit RDS, USB, Aux und Eingang für Navigation oder Freisprecheinrichtung. Unterstützt MIXTRAX EZ und iPod/iPhone Direktsteuerung (1-DIN) [SEP] Dieser CD-Tuner bietet ein kontraststarkes weisses Display und eine rote Tastenbeleuchtung. [SEP] 	331
2 0 5 2 3 6 8   1 0 3 2 9 8   V I N Y L   M O T I O N   D E L U X E   C R E A M[SEP]Kultiger Design Plattenspieler mit USB Ausgang und AkkuWir alle erinnern uns gerne an die klassischen Koffer-Plattenspieler vergangener Zeiten!Hier kommen sie wieder - in kultigem Retro Design - exklusiv von ION. [SEP] Wir alle erinnern uns gerne an die klassischen Koffer-Plattenspieler vergangener Zeiten; leicht zu transportieren, leicht zu bedienen und die Party war immer dort, wo Sie waren! Hier kommen sie wieder - in kultigem Design und mit allen modernen Features wie USB Ausgang und integriertem Akku- exklusiv von ION. Der Vinyl Motion hat ein robustes Koffer Gehäuse mit aufgesetztem Griff, damit Sie ihn überall mit hinnehmen können. Die integrierten Stereo-Lautsprecher sorgen für praktischen Hörgenuss, ohne zusätzlich externe Lautsprecher anzuschließen. Aber natürlich sind auch Cinch Ausgänge vorhanden, um die Musik über eine Hi-Fi-Anlage anzuhören. Der Vinyl Motion ist eine Augenweide in seinem kultigen 50er Jahre Design, technisch erweitert um einen USB Ausgang ermöglicht er auch die Digitalisierung auf einen Computer.- Tragbarer Koffer-Plattenspieler im 50er Jahre Retro-Design- Integrierte Stereo-Lautsprecher und Cinch Ausgänge- Recording Software zur Digitalisierung über USB- Integrierter Akku für stundenlangen MusikgenussTechnische DatenLaufzeit ca. 4 Std.Tonabnehmer Typ: Keramik [SEP] 	300
1 6 7 7 1 6 2   C R - H   2 6 0   I   S   S I L B E R[SEP]Kabellose Wiedergabe von Ihrem Smartphone über Bluetooth.<header>Leistungsmerkmale auf einen Blick: </header>Zertifizierung Made for iPod/iPad/iPhone, Musikwiedergabe und Aufladen von iOS-Geräten über USB, Musikwiedergabe von USB-Speichermedien, Musikwiedergabe von SD-/SDHC-Karten (bis zu 32 GB), UKW/MW-Tuner,  Musikwiedergabe über Bluetooth (AD2P/AVRCP). Zwei zusätzliche Cinch-Stereoeingänge, Ein zusätzlicher Cinch-Stereoausgang, Kopfhörerausgang (3,5-mm-Stereo-Miniklinkenbuchse), Für Bananenstecker geeignete Lautsprecheranschlüsse, Wiederholungsmodi Titel/Alles, Programmmodus. Weck- und Einschlaf-Timer, Klangregler für Bass und Höhen, Balance-Regler (links/rechts), Dimmbares FL-Display, Eigene Fernbedienung. [SEP] 	252
2 0 5 8 7 3 9   B D S   7 8 5 S   W H I T E   A D A P T[SEP]Das Heimkino wird durch die kabellose Technologie von morgen zu vollem Leben erweckt.Das neue leistungsstarke Harman Kardon BDS 785SW 5.1-Kanal, 525 Watt, 4K Blu-Ray-Heimkino-System überbrückt die Kluft zwischen herkömmlichen und digitalen Medientechnologien. Werten Sie Ihre Blu-Ray-Discs und Heimkino-Komponenten mit der atemberaubenden 4K-Auflösung für UHD-TV auf. Streamen Sie Inhalte mit Spotify Connect,Bluetooth, Airplay, DLNA und integrierten Apps wie YouTube auch kabellos. Durch die umfassende Audio- und Videounterstützung für alle Medienbedürfnisse setzt das BDS 785SW Maßstäbe für Audiosysteme und sollte am besten im Zentrum des vernetzten Zuhauses von morgen platziert werden.- Voll integriertes Heimkinosystem, das herkömmliche Medien und Medien der neuesten Generation unterstützt- Die geballte Power von Spotify – alles integriert- 525-Watt-Heimkino mit Lautsprechern und aktivem Subwoofer- Apple AirPlay, Bluetooth mit MultiConnect und DLNA- 1.5-Technologie- Integrierte WLAN-Netzwerkfähigkeit- Mehrere HDMI-Anschlüsse mit 3D, Audio Return Channel (ARC) und MHL-Schnittstelle- Frontplatten-USB-Port- Automatische EzSet/EQ III Heimkino Audio-Kalibrierung- Einfache Steuerung und Navigation für Ihr Heimkino [SEP] <header>Das Heimkino wird durch die kabellose Technologie von morgen zu vollem Leben erweckt.</header><body>Das neue leistungsstarke Harman Kardon BDS 785SW 5.1-Kanal, 525 Watt, 4K Blu-Ray-Heimkino-System überbrückt die Kluft zwischen herkömmlichen und digitalen Medientechnologien. Werten Sie Ihre Blu-Ray-Discs und Heimkino-Komponenten mit der atemberaubenden 4K-Auflösung für UHD-TV auf. Streamen Sie Inhalte mit Spotify Connect,</body><body>Bluetooth, Airplay, DLNA und integrierten Apps wie YouTube auch kabellos. Durch die umfassende Audio- und Videounterstützung für alle Medienbedürfnisse setzt das BDS 785SW Maßstäbe für Audiosysteme und sollte am besten im Zentrum des vernetzten Zuhauses von morgen platziert werden.</body><body>- Voll integriertes Heimkinosystem, das herkömmliche Medien und Medien der neuesten Generation unterstützt</body><body>- Die geballte Power von Spotify – alles integriert</body><body>- 525-Watt-Heimkino mit Lautsprechern und aktivem Subwoofer</body><body>- Apple AirPlay, Bluetooth mit MultiConnect und DLNA</body><body>- 1.5-Technologie</body><body>- Integrierte WLAN-Netzwerkfähigkeit</body><body>- Mehrere HDMI-Anschlüsse mit 3D, Audio Return Channel (ARC) und MHL-Schnittstelle</body><body>- Frontplatten-USB-Port</body><body>- Automatische EzSet/EQ III Heimkino Audio-Kalibrierung</body><body>- Einfache Steuerung und Navigation für Ihr Heimkino</body> [SEP] 	224
